,Unnamed: 0,descriptioncount,descriptionsentiment,videoId,tagcount,tagsentiment,categoryId,commentCount,likeCount,dislikeCount,viewCount,duration
10872,8167,1,0,E0S6XDFRroo,0,0,24,5079,80768,422,500769,4
12707,12187,1,0,r_sGC--zTBY,1,0,20,4391,61866,1923,4444950,28
17089,22980,1,0,TpeTyjhtkgg,0,0,43,694,4811,100,222758,11
6878,10262,0,0,lXMNGIsHE90,0,0,23,26363,133213,10170,36379396,3
10707,6376,0,0,Rcf6iM-Qkmg,0,0,20,8172,72989,10421,8233285,1
17087,2006,0,0,gA4wPCzQplE,0,0,20,16180,240587,7421,9035316,8
4593,20202,6,0,hM2InuTqml8,0,0,20,2617,26704,184,814400,13
5937,8474,1,0,bMqICzrfqxY,0,0,24,828,3540,97,189482,1
10246,15587,1,0,iV46lk8jLKc,0,0,22,19499,28749,1447,4065918,20
6517,13599,1,0,bFqHofFlKQ8,0,0,20,725,3905,159,345209,25
10732,2965,1,0,9BM1DcSD3n0,0,0,20,24373,342343,3055,12971563,5
17610,14624,0,0,PbkwCbVyKG0,0,0,24,1967,15069,1354,3490450,2
1951,2310,1,0,3fFs_oTB9ps,0,0,20,2,144762,2280,5007910,6
4553,23627,0,0,lDAWXIh8gd4,0,0,20,429,2772,68,367707,14
1963,12636,2,0,5hL9Z7jplcI,1,0,20,1275,18911,414,386835,38
17103,12883,0,0,Uh0SGm9zHCY,1,0,20,3547,47247,673,2476578,13
5267,10003,0,0,helij8Ma5W4,0,0,19,167,783,13,32082,3
3861,8711,0,0,Wee6_BEDfqg,0,0,22,7578,76345,432,736188,11
6179,20315,3,0,VWQFocA7jio,0,0,20,1512,15226,125,657831,17
9300,10539,1,0,nZclIHfuHG4,0,0,20,4571,64855,1648,2056101,18
4079,21738,0,0,_FUIhOqKyeQ,0,0,20,307,2116,42,82196,21
4093,14042,0,0,6yg65ZUJQZs,0,0,28,3043,19121,1546,1060878,2
10695,13393,0,0,LFPSQYWoxwY,0,0,20,974,3622,102,266421,35
16512,16706,0,0,YjqJGLvECno,0,0,22,438,428,13,40267,15
13338,9356,1,0,YNZxhrsnQy0,0,0,24,3025,48197,550,1162173,12
13818,12043,1,0,mNdKR30ox3w,0,0,24,5765,57842,1052,2209452,33
19657,3634,2,0,BX3r67rVan8,0,0,24,56002,156561,2784,7121594,10
8995,9686,8,0,k95qJ-vB2dE,0,0,10,15823,67251,1695,4671698,3
12027,14885,2,0,ye7KMhAOYl8,0,0,24,577,3548,571,2281094,8
4603,20877,3,0,yLpTtid8Foo,1,0,20,440,9220,105,292103,2
8573,261,0,0,lGq_tHy5u-8,0,0,24,4845,47226,4367,1906756,8
11654,21957,1,0,P8qi-9tMenk,0,0,20,644,4463,51,175546,11
11684,14239,0,0,oVcupx9fBwU,0,0,28,1213,7194,134,239829,3
2042,23141,1,0,t3WY7jnneK8,0,0,43,899,3083,68,324661,20
14516,12955,0,0,YGceWmYgcUw,2,0,20,6247,22076,810,1331372,36
7779,6630,0,0,74N2A6BKz6c,0,0,23,688,3666,418,464153,0
17064,10932,1,0,8HUyDm1dWEU,0,1,24,6056,66541,1378,1915461,32
4707,14122,0,0,FFXSG3IwGbk,0,0,28,3929,95424,4465,8696489,4
13089,8977,1,0,5u7i7cPlWJE,0,0,22,2873,19954,305,731812,7
17217,3889,0,0,groWlgeffkA,0,0,20,6659,46511,523,2022665,11
17675,7681,1,0,CKYbHtYwgb8,0,0,23,1139,8167,107,339610,9
753,10952,1,0,9AD3n5gpY1Q,1,0,24,29969,66188,1604,1803428,20
217,19918,4,0,a96JdKvTYP0,0,0,20,1392,23837,321,1075165,16
8773,12993,1,0,jCq4_myIn-I,0,0,20,6688,24857,742,1200774,28
10018,22455,0,0,cqk2xi1KsEU,0,0,20,432,3648,35,200683,14
4633,10861,1,0,9IIxzzjOj7E,0,0,24,8938,127725,2535,1626816,41
8819,14687,3,0,zV0N0twYLOE,0,0,24,2409,24003,3701,11749558,6
8730,9449,1,0,l4Bcd8Zd9Hw,0,0,24,3418,19840,223,318116,10
5322,24156,0,0,DQ8c6pkkbQk,0,0,20,90,705,16,48973,11
7054,23870,0,0,5XF6OSwmpzA,0,0,20,413,4355,45,191487,12
10154,4901,3,0,swvC_ZHow40,0,0,24,1193,29316,306,1129478,5
16403,20271,3,0,MP7U_ZCBTCM,0,0,20,1240,14449,157,543767,5
5754,6601,1,0,tJA3h3S-_BI,0,0,20,1586,6197,323,984413,1
18719,6402,0,0,GnuvhcQpq_Q,0,0,20,2521,11800,190,977899,4
9258,19628,4,0,yooaCJkdL3I,0,0,20,1698,18185,150,582923,16
21260,13618,1,0,QZjM4MeHxyg,0,0,20,55,348,10,12679,39
7579,12720,0,0,k_CkTW9xd5I,1,0,20,2961,13706,295,369493,38
21574,13907,0,0,zJ0I7sCuwCo,0,0,28,10364,75904,2598,6979941,11
20595,8882,0,0,LbsMxswuJAE,0,0,22,2568,38042,236,585643,6
20163,17117,0,0,aG-Zzih5Ow4,0,0,22,322,3731,911,4851944,4
1457,10089,2,0,pCJqZLaiySU,0,0,24,168566,640539,7869,20337157,5
8696,17513,0,0,KhJOeeI0uzI,0,0,22,173,4096,3015,12555203,3
21044,2068,0,0,LacmGjyEycI,0,0,20,9565,124128,925,2317327,10
9582,405,1,0,QKFEDV3eVFw,0,0,24,7376,100084,1194,3484307,8
21014,23528,0,0,_DWPgq0Y6iY,0,0,43,393,2907,61,287135,10
10853,3080,1,0,L679Tquvkdk,0,0,20,15153,251753,3714,12327260,12
17929,8303,0,0,hfpSAbypDHU,0,0,24,6074,188247,859,3866781,7
7293,20709,3,0,w2XApDENWKE,0,0,20,383,5707,70,325593,18
11165,6497,0,0,9XCwv3Br1j0,0,0,20,2351,6356,106,510808,2
13561,6186,0,0,aJJP6dkbwws,0,0,24,7882,166083,3090,11101044,4
10885,21526,1,0,b4h-h5MXCE0,0,0,20,1420,18292,158,523645,20
12670,17607,0,0,lp_Il9Jpj2o,0,0,22,165,2663,407,2944182,3
5235,8110,2,0,WpCIe-JN9TA,0,0,22,354,1757,136,321936,4
19085,6956,4,0,6rFAZ3N28po,0,0,26,9988,46929,1802,2305445,5
6213,16950,0,0,7I8IUikXjLU,0,0,15,301,2399,74,249920,9
18472,21742,4,0,wQegNl5IYGI,0,0,20,963,6833,85,283857,14
5227,3529,1,0,dB4Jmyaooes,0,0,20,8972,49035,487,2020479,18
4022,5634,0,0,Rw0lFwPNSWQ,0,0,19,263,1411,27,112087,4
21213,11396,1,0,5dOOKxzTqlQ,0,0,24,3057,74360,1349,1953441,33
8283,12130,1,0,yuKkCaayMXk,0,0,20,4971,77960,1480,4432455,33
12256,19730,2,0,YqBdHcXW1Wk,0,0,20,1455,13585,89,251655,23
15880,19873,4,0,A61JM0ixgrc,0,0,20,2976,16860,447,830428,33
10371,10687,1,0,uo036izj8zM,0,0,24,4697,62555,963,1116729,38
19776,14150,0,0,Sp47lvGR8Ek,0,0,27,2977,41699,975,2896645,3
11033,193,1,0,ol5TFnpp98E,0,0,24,9026,71300,7066,1961238,4
5161,4172,0,0,o5FsaKWFdAM,0,0,20,3745,18978,221,1164451,21
10550,21472,2,0,PoaoTTo1Rn4,0,0,20,2276,33241,225,604492,10
15063,21872,2,0,2BT0Ov3Ngdw,0,0,20,802,7030,84,588911,13
8983,23836,1,0,WOX4ZXNuS80,0,0,20,276,2021,23,126154,12
16784,6263,0,0,t4Grn8FKhos,0,0,20,5178,29374,573,828821,2
21728,1168,1,0,gnJU3mYLydA,0,0,24,167,1177,67,141487,1
18761,2429,0,0,d_99i0CpeNM,0,0,20,3,171178,1536,3578357,6
4508,3908,0,0,HuYk84Ov9h8,0,0,20,8957,52865,576,1843026,21
12167,9523,1,0,8x9E8EcG_uc,0,0,24,10631,65978,2081,3169816,8
21417,3545,1,0,kRmYaqZmhcE,0,0,20,10122,36387,545,1548155,9
16392,6871,0,0,_VA1GW-KX6Y,0,0,26,3761,55758,2388,2167470,9
3090,5360,2,0,1LGtfp75jcE,0,0,10,1159,14715,1351,704289,5
19381,23894,0,0,Ws2OQ0_Vnlg,0,0,20,675,5157,99,291433,15
5760,9437,1,0,OC8ML-ozbY8,0,0,24,5593,32090,400,484171,9
15559,14593,2,0,xsgcaofMBQ4,0,0,24,418,2948,135,427718,3
6307,11474,2,0,IAzaBQ1TNPw,1,0,24,7720,186506,9636,19389335,17
7007,23171,1,0,pg4y95ZZz4w,0,0,43,149,1378,19,94711,9
13225,24053,0,0,Go8H0ELk2us,0,0,20,351,2128,52,192128,10
7161,22883,1,0,PfJs__lL43g,0,0,43,660,4364,52,318866,14
16097,12386,0,0,Hb5q2e6oKXc,0,0,20,5405,56717,1243,2822030,43
5767,10797,1,0,tPk6jtkW9Zc,0,0,24,31233,190147,2680,3220129,33
10949,23192,0,0,DxGenrMAHao,0,0,43,529,3400,28,158719,10
12713,13591,1,0,fFp98X5pJi8,0,0,20,341,2027,62,164995,9
15351,16273,0,0,Od-R0Iqho3s,0,0,22,1085,1861,113,289235,14
18351,6131,0,0,RTPsHvIuGdI,0,0,24,1075,25222,366,922566,5
15590,2414,0,0,6br9PRrHTbM,0,0,20,7,155104,2577,4101852,7
3351,23681,0,0,V1qapTZnrP8,0,0,20,306,2130,49,212212,10
9223,7942,2,0,E9qqKaYz4bk,0,0,26,11227,67771,1707,7281642,9
15671,23472,2,0,ccLV8d_ndD4,0,0,43,408,3589,55,199807,13
13697,7490,2,0,tcxCNlyHhp0,0,0,23,7745,121118,1026,5317854,4
7073,11516,1,0,eVqPqIaLMD0,0,0,24,6407,95985,1792,2513033,43
10230,20249,4,0,tokImRRkOVk,0,0,20,946,9672,143,334155,14
19279,14764,0,0,J7D3r7Vi9fQ,0,0,24,1720,15995,1971,5652465,6
21757,21107,4,0,nVzlyNhUMa0,1,0,20,1418,29553,200,450419,13
18365,11933,1,0,sUeg9Tq3GN0,0,0,24,4331,54273,790,1700368,35
1067,3295,2,0,b4M81RVdmpw,0,0,20,21033,131626,1886,5729385,11
10465,8764,0,0,RdUU0VuioGo,0,0,22,12307,94215,1070,2262875,13
4161,6361,0,0,gKxzjq5ghhg,0,0,20,3293,13170,337,620162,1
8515,14909,0,0,Cs6pcafTVRo,0,0,24,1564,14447,2372,10697458,4
8458,5095,1,0,dxCKRMN9llo,0,0,43,30515,138073,4657,15592889,5
17791,13108,2,0,FTumXIPb7CA,1,0,20,6489,43424,2055,4798622,34
6483,1564,0,0,g-FDuNq7JzE,0,0,20,24115,178454,2305,3118839,12
1030,9221,1,0,4UI2KgzxGMw,0,0,24,1761,22823,417,838048,8
3643,179,1,0,_1R64_7pDK4,0,0,24,7895,65706,6811,4081155,7
16881,19755,3,0,BMq8AzG-JcQ,0,0,20,868,7377,107,207095,22
21169,17142,0,0,joI9NxRXjYE,0,0,22,79,1081,245,855781,3
20420,14270,0,0,YoO5ri4n93c,0,0,28,2337,9476,473,568324,2
7807,11350,1,0,2hgTCnwIqPU,0,0,24,6391,77310,2047,3129182,32
21622,9431,1,0,54puJDEFIpI,0,0,24,6884,33307,314,364067,9
15061,12558,0,0,x3P_XI7qJOs,2,0,20,5107,49767,635,1142879,33
10565,5915,0,0,Z3AtOXirIZ4,0,0,24,13592,155770,8160,4789391,12
11127,8144,2,0,xAhNKtFCw9Q,0,0,24,9666,86121,920,805258,5
3020,3343,1,0,lwB5eiyky_8,0,0,20,39973,151522,1498,4931318,41
8559,17612,0,2,iVSo6EAh9vg,0,0,22,56,767,239,1580627,0
15541,6151,0,0,Qxiv681WpFc,0,0,22,6943,142244,1467,5612549,1
19214,7823,1,0,8pCUb4aR6nc,0,0,26,12102,46107,996,2075054,7
17126,23525,0,0,4A3W19OSqek,0,0,43,585,2427,55,321034,13
8174,11355,1,0,oYb4BK5Egmg,0,0,24,4431,66016,1081,1733913,29
4275,2827,1,0,yTR_fSKgyPI,0,0,20,14416,147984,2978,6976455,10
11228,7351,1,0,f8aYHTVJmxo,0,0,23,5829,91899,615,1824880,7
225,13572,0,0,HvYKYokQgeQ,0,0,20,85,1764,19,82946,3
4810,16193,0,0,QBQQpiywf8c,0,0,22,699,1246,39,83838,8
1013,814,0,0,X8YCWUC1gYY,0,0,24,5149,18706,613,590353,3
5366,9352,2,0,LKrFP6B8IoY,0,0,24,3209,26448,422,478642,8
5806,4395,0,0,quXU1HMdNvo,1,0,20,1776,11001,86,364208,13
4035,22308,2,0,wWesb0INltc,0,0,20,831,7890,52,271226,0
16387,1089,1,0,L3AdfZ346wg,0,0,24,8680,45770,2077,4211389,7
4859,16642,0,0,Bqj0Gc2F5nM,0,0,22,790,2112,95,448010,10
1045,14205,0,0,R3X-ppScJmU,0,0,26,944,4472,535,242829,2
1439,13249,0,0,Shy0CfGd7QQ,0,0,20,4077,14997,454,1322905,28
3724,17531,0,0,b3q4oYUF878,0,0,20,490,2031,691,3693504,1
12617,5222,0,0,0v0iFlX6XlE,0,0,43,6408,28519,2499,3340589,1
21261,5997,1,0,aFm-Talsow0,0,0,20,7929,111285,2189,2958869,4
12214,19662,4,0,r4BbXH2YW3M,0,2,20,12250,31812,175,580948,29
14452,9625,0,0,RpkC3kmP9Zg,0,0,24,2720,7378,160,340021,12
5698,5005,0,0,Oi2jIyeTI3g,0,0,24,11084,193227,8098,23450394,6
9259,677,1,0,-Y540xzHd-c,0,0,24,1812,33346,2113,2181435,4
22058,17456,0,0,lWuqdWRKbtM,0,0,26,71,639,277,884728,1
15318,16740,0,0,8HwD_UQDwdg,0,0,22,471,423,24,47387,17
21076,14661,3,0,2njx2skmHtE,0,0,24,930,7469,883,2082795,3
11621,1258,0,0,B_PFgg0QnVI,0,0,23,18545,135962,1650,2788558,21
19091,23541,0,0,6rg36xBvqXg,0,0,43,620,5692,66,431768,10
19391,23379,2,0,HPxI2K2Xuqg,0,0,43,753,3775,55,194388,46
13044,14734,1,0,Al7l-yJ9TtE,0,0,24,547,1671,97,380475,1
17841,3230,2,0,JzD38SANSLc,0,0,20,46548,258790,1903,5699517,13
17272,3884,0,0,qdn0CebVy9I,0,0,20,6406,23972,197,733915,13
2200,8370,1,0,_Mbs7ZuCEAI,0,0,24,12809,117140,981,2744041,7
15196,8022,1,0,z3ZZXblNAZc,0,0,26,14919,53873,2816,8806366,9
19403,5356,1,0,oEBNIzOIbVs,0,0,10,5770,114933,1542,6818583,3
18743,11404,1,0,DeHmW_i3jQc,0,0,24,6267,129744,1666,2033619,40
2991,20236,3,0,9-yI9a-tc28,1,0,20,763,10504,162,371384,10
2836,10631,1,0,MsdKse29EKo,0,0,24,8989,89341,1252,1623796,36
10048,15896,0,0,obK0CDlqEl4,0,0,22,5129,16976,1365,7507463,21
2404,10201,0,0,9gdu5C4JKLY,0,0,24,4048,59815,7889,3638180,1
15758,13895,0,0,tEtcSwHrkaQ,0,0,28,4479,48481,1479,4066590,2
20429,2210,0,0,1s5IEqGAJ4c,0,0,20,13,158653,3108,3513220,1
13229,5407,0,0,XDfmdhDrRcs,0,0,10,459,6403,66,692499,3
14981,8855,0,0,X-S4_M1vMbM,0,0,22,8306,84556,1760,3391865,9
13114,4307,0,0,UXFpr-6ggbY,0,2,24,456,2124,46,152040,2
19920,8451,1,0,rB5Cf2TFEiA,0,0,24,525,4115,46,103238,2
15630,1385,0,0,kupC91nZKWo,0,0,23,3143,53546,1688,2573206,8
16442,1846,1,0,3FkikOc89ck,0,0,22,10786,135044,5723,3237780,4
131,6028,0,0,146Mk3bLd48,0,2,20,5089,98866,3138,4073183,7
7330,2142,0,0,t4hNzuFZc6s,0,0,20,4796,134367,2206,3031745,6
13368,20848,3,0,IYWvkuCvN88,1,0,20,583,9790,112,595401,12
8522,12638,1,0,-W2MN9_5ZE8,0,0,20,4319,30483,1249,2230499,28
18983,16003,0,0,ul6HPQBgPzc,0,0,22,906,2447,84,249142,15
12078,12667,1,0,fyFFr5xPgiw,1,0,20,4025,29824,803,679681,33
8010,21268,5,0,8KQnih4AW7Y,0,0,20,1042,9362,149,743721,14
11444,9725,0,0,j9m56IUkFoY,0,0,26,671,2778,34,88403,6
21920,22035,0,0,I6c3wcLgPaM,0,0,20,336,3437,27,101942,18
10094,4192,0,0,ZVVsA5gkb_g,0,0,24,1770,11781,50,295146,3
8406,17180,1,0,vT_0HQfxgbc,0,0,22,385,5032,1083,5463494,3
18099,23183,1,0,Ja4V5WwEnVg,0,0,43,371,3557,49,165083,13
9646,24076,0,0,WYsga5pCpuc,0,2,20,556,3931,26,170237,13
11097,13259,1,0,bcQsd1e3dWE,1,0,20,2859,9032,466,562389,28
19311,11199,1,0,Krn6YhH1Ulg,0,0,24,11311,90389,1814,2567479,38
5619,1609,0,0,aQVMnW6LGfM,0,0,20,36613,448399,8171,5799743,6
17932,16716,0,0,wLNYhrFxCMc,0,0,22,521,648,25,77738,13
15479,432,1,0,lj6zhYSDeF8,0,0,24,7442,32564,1125,2113006,6
347,2901,1,0,LoAo66YF04Y,0,0,20,2392,96465,1211,2430183,12
6528,13450,2,0,19FuFb-6Thk,0,0,20,465,3422,97,296727,16
21897,11,1,0,PJrXW9yeJy0,0,0,24,7710,225573,5650,18589011,15
6618,22845,1,0,Lm4plsFDH-A,0,0,43,442,3402,43,198270,16
15056,393,2,0,oIBmV-X0t9Y,0,0,24,8508,175193,3435,7491237,9
19798,10613,1,0,dhUYrZMH87w,0,0,24,15152,128270,1738,2445195,30
19229,21544,1,0,apReWjNHBm8,0,0,20,3135,20291,214,653237,17
1425,10000,1,0,XR1F-ID9t4M,0,0,19,78,408,2,23791,3
12676,11897,1,0,KLvr1mHXCZI,0,0,24,3363,61259,1067,2201075,34
112,21176,4,0,D3dSIvUXqgk,0,0,20,1823,19174,238,895939,19
21715,8059,1,0,U0hkFoV2Ujs,0,0,26,27987,74590,4587,16431841,8
20190,5336,0,0,ytMqO-WQpQ4,0,0,10,7208,146201,4247,7726296,4
8202,1911,0,0,FQMVzOq05r8,0,0,20,10150,204618,2587,4066297,5
1668,22809,1,0,H1gYI-qYh1c,0,0,43,372,3836,36,226254,10
8315,20898,4,0,8OOUjfNS9MQ,1,0,20,530,5632,76,248149,23
5222,10876,1,0,RalVkQzfT1c,0,0,24,3518,59266,1286,1454286,13
2369,3323,2,0,1pigvWPociY,0,0,20,25346,154646,5661,12566307,15
7777,9630,0,0,8UgqxO6Fydw,0,0,24,2212,15169,381,695419,9
16525,20240,3,0,K6qlBhV0n5A,1,0,20,1334,16452,315,826358,10
15651,7197,4,0,nKG7GJHszKc,0,0,23,11611,127473,444,1246076,15
12880,7783,2,0,4JNxbh88iBU,0,0,26,12221,70552,761,2237752,6
12755,12713,0,0,9FAmkVbUdjo,0,0,20,14723,85260,1237,2864687,36
6311,23530,0,0,0NzEUhewVuI,0,0,43,728,3240,66,360294,14
11709,14971,0,0,ntnppWGL8aU,0,0,24,248,3935,359,1366331,1
20444,22372,1,0,5JEMz8XuBug,0,0,20,1247,5842,72,391767,14
5121,17149,0,0,Uy1ZfAYz9Hw,0,0,22,130,1399,236,1537079,2
18123,1703,0,0,V-Mz1nscx4k,0,0,20,5498,61735,1149,1853032,25
3566,21508,2,0,S-DVtbRC72w,0,0,20,10426,46540,535,1547070,21
7228,13658,0,0,vbOihmV98jk,0,0,20,67,483,16,22542,3
859,11939,2,0,vPAzjEL5F18,0,0,24,5231,57377,892,1991579,32
1288,10490,1,0,HqAb8Mo0n2Q,0,0,20,4522,51587,1117,1007365,19
4011,21697,4,0,tcReHhjsr1I,0,0,20,424,3607,33,114070,15
7320,4593,1,0,2yocITpXD6A,0,0,23,6099,77866,2006,2403567,4
16848,11738,1,0,4pH7-qCbGtg,2,0,24,3315,29318,608,756628,28
12548,22147,2,0,3dkaqfck9EE,0,0,20,629,6494,82,475635,14
3860,5011,3,0,5K2AI44XI0s,0,0,24,51459,326627,4243,10009480,8
7710,4838,2,0,ie7vxO7wFdc,1,0,24,16894,160493,3229,13391440,3
4266,7001,2,0,J5q88Oif1TE,0,0,26,6332,30464,3213,2862549,5
14849,11796,1,0,d442CDMGWgc,0,0,24,3795,44821,1006,1938515,38
825,13797,0,0,dhpq3dWgXHM,0,0,28,1820,21665,628,896466,2
7790,21477,2,0,ZAwZr0FkYWk,0,0,20,3418,25438,295,790594,12
10886,15812,0,0,AUW0DK3hW38,0,0,22,9744,26848,1787,5545433,17
3201,16849,0,0,XWyOgzaNjBg,0,0,22,464,1053,43,202590,16
15855,3103,1,0,f3CvL7vPKG8,0,0,20,6910,119505,1432,3969609,5
18519,5840,0,0,hulQDlioZwA,0,0,24,11184,156949,8095,4414638,5
3844,14628,0,0,Vs7cDCY9TIw,0,0,24,772,5980,536,1772674,5
13753,3601,2,0,2t5bzEpQ7NY,0,0,20,20575,52350,761,2111359,21
5671,1111,3,0,muXTI4AUreE,0,0,24,3154,8529,393,1057550,4
14094,23542,0,0,ft2TrBEw_yw,0,0,43,936,3531,117,755304,9
6235,12536,0,0,CLQX9O0oV5s,1,0,20,2319,29875,524,912862,42
9008,21927,1,0,hYrD1rx9IMc,0,0,20,1019,3356,53,231822,19
19409,14250,0,0,ml2eC_65YTM,0,0,28,738,9844,227,229021,1
21689,7972,1,0,kAClcBDTRN0,0,0,26,10542,18052,364,1087574,7
19209,6852,1,0,I2I9cHSbb0A,0,0,26,2763,42969,1151,887404,7
7375,20196,6,0,6eNpOdPirfk,0,0,20,1418,21063,139,724566,14
16591,11899,1,0,oV--aKf9k3c,1,0,24,1618,17412,380,445622,22
20103,13042,3,0,Uo-Jvqecung,0,0,20,3970,17448,1080,2374996,41
12377,11465,1,0,oTXODCkWLZI,0,0,24,9547,144250,4582,4511610,24
11425,22975,0,0,yv7TXlyRZtQ,0,2,43,320,3173,22,105134,15
5639,17392,0,0,3baMLhKfWIg,0,0,26,203,1537,445,1392774,4
10059,24084,0,0,Q4Bn-spUJao,0,2,20,606,4050,40,184139,14
5670,19695,3,0,8iVUNbrP09M,0,0,20,1456,10445,176,393050,15
10303,12489,0,0,sm4U8FNF6KU,1,0,20,8719,66683,2524,5865455,36
10032,15126,2,0,bMvoNCg6vSY,0,0,17,17933,181798,11866,24131136,6
8583,10912,1,0,vj7jbfHQUmw,0,0,24,7298,45415,904,857365,18
9774,15199,1,0,W_2eU1ykV3k,0,0,17,9878,135479,2334,18499246,4
12920,3606,2,0,9KqEdZiaCbY,0,0,20,12444,54184,475,1951518,20
5431,14748,0,0,Ifj_aIXp63U,0,0,24,1534,2743,156,698995,1
13179,14049,0,0,Q1VoK0Ga36w,0,0,28,6180,59092,2934,5870615,3
12118,12093,1,0,XFuO7h1-4Uk,0,0,24,3441,48461,697,1531217,40
8768,16736,0,0,jK2FuQrpbgU,0,0,22,412,375,18,39143,19
1776,8448,2,0,M2nvwyN1bN4,0,0,24,3398,3140,10,37290,1
4979,21670,0,0,8UKYCsqdv6I,0,0,20,1791,6928,54,228918,16
429,17106,0,0,DrvP6_Wjnlg,0,0,22,753,6967,1796,8202150,5
13934,23452,0,0,k32FVc6bwE4,0,0,20,250,1032,11,89279,14
21092,13992,0,0,vvhjXYG1peQ,0,0,28,864,28257,562,690540,2
20004,20139,1,0,6fAOvMB0TR8,1,0,20,6638,37870,218,985494,21
7547,12749,2,0,uAzNoCEByII,1,0,20,3162,19249,518,1140485,34
5552,21370,1,0,9Y1XYhiYJOo,0,0,20,4733,21019,292,1206692,13
12302,6859,2,0,3jPtuKAuj-Y,0,0,26,2352,44175,5617,1507669,4
16113,6346,0,0,W0cp0YK6HRY,0,0,24,12238,90010,4115,5673469,6
12258,16894,1,0,60AFYb3Rhyg,0,0,22,176,671,14,79046,7
3862,3988,0,0,uI15rxzZDtM,0,0,20,19427,90953,2227,6203679,8
11390,21589,1,0,EJz3YX-Tk7w,0,0,20,9080,30392,277,1169548,11
11251,4345,0,0,SLO5YuI0xZI,0,0,20,4509,40857,525,3640411,6
3630,20941,2,0,1sEQrZGF58I,0,0,20,2419,38108,320,1549152,17
5309,10985,1,0,25T0ATgrTe8,1,0,24,5158,73650,1931,2560559,24
7732,23376,0,0,rL3nvteMYRQ,0,0,43,1121,8257,167,303058,9
13213,16372,0,0,HS_AEO18k98,0,0,22,1272,3369,258,941953,14
5539,15609,0,0,OzU1lRNjVp0,0,0,22,6380,23379,687,2342724,11
10457,21050,2,0,nQL3pSKyVBc,0,0,20,1615,12953,127,433790,23
21126,1673,0,0,abObpmh9mlw,0,0,20,17701,242430,2598,5349395,6
9712,7249,2,0,KkDn3ksBEQU,0,0,23,1789,17965,355,462644,51
8783,310,0,0,pBaQdNWvPBY,0,0,24,5739,48249,6281,2490577,7
16241,341,1,0,IQDtnQHMH74,0,0,24,6953,110003,2740,6806991,8
9103,21462,2,0,d7RKlAKrGVo,0,0,20,1641,15265,142,404560,10
11229,7766,2,0,sUIR9TJsxmg,0,0,26,12670,44585,572,1764373,5
3695,11166,0,0,uwMK2zz0ubU,0,2,24,11329,129762,2211,2494638,9
13754,12406,0,0,wo_i7jix6Mg,1,0,20,2443,37818,741,1044450,37
14542,10500,1,0,8RMi4ry9dJo,0,0,20,16043,129426,1814,2145161,29
2741,11502,1,0,o6oiBxgJIfw,1,0,24,3549,113279,1880,1699833,26
4854,8302,2,0,9l-xHazwYcw,0,0,24,5800,91133,385,1006880,7
16937,13175,0,0,Asw1rgtM-3c,0,0,20,949,2455,73,39410,23
10851,4826,2,0,_nws2egRR1w,0,0,24,13385,123904,5449,7379841,3
11870,9026,2,0,gr4dG8DvHGE,0,0,22,9886,124721,2085,5061406,9
15080,6156,0,0,Okl9mSifjU4,0,0,20,2072,47401,775,2501494,5
21543,15948,0,0,zbgZ4qTVzf4,0,0,22,9692,29143,1542,6182329,31
5591,9961,0,0,dCMkZh-WES4,0,0,24,1877,4594,58,158220,5
17045,15335,1,0,BqLbihEIhgA,0,0,22,2224,14974,280,405746,5
4670,6482,1,0,kpjmbPf9ozA,0,0,20,3602,19974,228,1071062,7
16730,1467,0,0,O3qiXZRFmRY,0,0,23,28409,181684,3049,16676998,2
9824,1153,4,0,4wOHzVlgT9U,0,0,24,1740,4093,370,148145,3
5589,3894,0,0,DrMeWrOcypc,0,0,20,7103,43444,475,2288382,3
8834,5451,2,0,37ibaCYGq0Y,0,0,23,8173,79948,2012,4172390,4
3772,2650,0,0,MvhbQCB8djE,1,0,20,7,126397,1046,3763182,22
16866,5462,1,0,0PEcjMJ8Ihs,1,0,23,4020,35333,409,2455255,2
10056,7106,0,0,kr8Okno89MA,0,0,26,4153,22121,1246,1913133,6
14039,1141,0,0,4_Hnsh6tqG8,0,0,24,555,1438,34,157898,1
13130,2988,1,0,RrsDXR7Qwz0,1,0,20,4755,109239,1293,4294106,7
18252,21192,1,0,2HZAxZfQBxM,0,0,20,321,6393,64,348190,13
15644,11658,1,0,G4Oo3eehh4g,0,0,24,2650,37152,1000,809242,24
12191,4983,1,0,5NnhzW7UHgY,1,0,24,13812,166290,4111,13349866,5
20850,8094,1,0,gbAwX2mu150,0,0,22,1673,6105,346,1100505,2
4585,10368,1,0,UkazKob7eL0,0,0,20,8937,86931,1090,1399705,30
12706,11441,1,0,2CqZ5Z6dozM,0,0,24,3319,77859,1104,1823951,35
10774,5006,1,0,FiZ6EEZD6ZU,0,0,24,2306,49603,2005,2769113,1
9315,6098,1,0,iZJIS5peiks,0,0,24,5170,88310,1372,4545474,5
8536,10768,3,0,IQyGoLX-cJU,1,0,24,16759,57392,1343,1443341,23
5802,8509,1,0,HruqmAWjv3s,0,0,24,819,4983,92,206835,2
10997,21491,2,0,OGrxSA1ItnQ,0,0,20,1042,8444,71,251416,21
14698,8567,1,0,v03B8I2-g98,0,0,22,6620,58756,678,1102829,10
6444,17182,0,0,_WUGTlQ4Dc0,0,0,22,96,1032,235,1180589,4
